customer_id,invoice_id,invoice_date,quantity,unit_price
C01299,INV12716,2023-03-02,3,24.51
C01130,INV11114,2023-07-05,3,9.17
C01150,INV11311,2023-07-26,4,12.42
C01059,INV10516,2023-07-04,5,10.64
C01463,INV14482,2023-10-31,3,46.22
C01285,INV12572,2023-08-29,5,14.69
C01150,INV11317,2023-04-25,2,20.17
C01280,INV12538,2023-01-03,1,15.78
C01322,INV13022,2023-08-04,3,5.58
C01298,INV12677,2023-11-03,5,11.47
C01191,INV11601,2023-06-28,1,9.4
C01334,INV13109,2023-03-21,2,4.19
C01166,INV11431,2023-05-11,5,13.17
C01287,INV12574,2023-09-27,3,23.78
C01197,INV11634,2023-06-16,4,20.08
C01212,INV11831,2023-11-21,1,88.78
C01449,INV14306,2023-08-02,3,42.46
C01392,INV13623,2023-10-20,5,31.7
C01204,INV11734,2023-06-13,5,71.76
C01242,INV12142,2023-09-03,5,28.49
C01280,INV12538,2023-01-03,5,23.76
C01352,INV13277,2023-03-08,1,9.18
C01354,INV13301,2023-10-13,4,81.21
C01290,INV12595,2023-01-01,2,5.44
C01242,INV12139,2023-05-25,1,29.42
C01443,INV14177,2023-07-31,2,71.74
C01445,INV14262,2023-12-01,1,76.14
C01383,INV13543,2023-09-17,5,21.28
C01200,INV11688,2023-09-08,4,10.74
C01319,INV12963,2023-05-25,2,101.72
C01095,INV10781,2023-06-25,2,12.94
C01271,INV12431,2023-05-22,5,30.71
C01123,INV11044,2023-07-27,1,66.13
C01110,INV10884,2023-11-24,5,26.6
C01118,INV10989,2023-09-09,1,10.89
C01106,INV10858,2023-03-01,2,11.57
C01488,INV14686,2023-10-17,5,18.25
C01118,INV10975,2023-11-09,1,25.66
C01449,INV14300,2023-11-02,3,29.8
C01291,INV12600,2023-08-02,1,18.27
C01084,INV10707,2023-07-20,5,17.82
C01111,INV10922,2023-11-17,5,15.84
C01150,INV11321,2023-04-24,2,35.35
C01385,INV13556,2023-02-11,5,11.54
C01226,INV11977,2023-11-14,5,59.33
C01111,INV10928,2023-09-20,3,140.26
C01143,INV11205,2023-08-31,3,62.16
C01054,INV10479,2023-11-03,1,49.13
C01415,INV13886,2023-02-03,4,4.95
C01376,INV13459,2023-01-07,1,14.61
C01024,INV10224,2023-09-07,3,46.02
C01045,INV10404,2023-05-25,3,10.04
C01301,INV12791,2023-08-26,1,138.7
C01300,INV12724,2023-07-17,1,106.93
C01079,INV10667,2023-06-14,4,55.75
C01410,INV13848,2023-09-20,2,11.25
C01409,INV13840,2023-06-29,5,28.04
C01148,INV11255,2023-09-24,4,12.38
C01477,INV14564,2023-08-04,1,47.42
C01347,INV13219,2023-09-24,2,52.74
C01278,INV12489,2023-05-27,1,109.04
C01171,INV11469,2023-09-20,5,14.83
C01492,INV14714,2023-01-02,4,5.04
C01268,INV12392,2023-10-17,2,12.52
C01076,INV10632,2023-07-31,2,31.72
C01229,INV12041,2023-07-29,5,12.61
C01149,INV11294,2023-10-20,2,16.83
C01477,INV14592,2023-08-25,2,85.16
C01388,INV13568,2023-07-14,1,43.93
C01148,INV11282,2023-06-10,4,115.4
C01262,INV12349,2023-07-27,2,71.95
C01019,INV10131,2023-09-18,1,50.3
C01377,INV13461,2023-10-28,5,14.58
C01222,INV11948,2023-06-11,1,10.17
C01324,INV13040,2023-11-12,3,25.88
C01034,INV10276,2023-07-20,3,24.28
C01321,INV13019,2023-10-30,4,15.41
C01086,INV10722,2023-08-21,2,3.72
C01479,INV14606,2023-09-12,5,28.94
C01479,INV14601,2023-07-17,4,37.79
C01318,INV12954,2023-04-29,4,8.12
C01410,INV13850,2023-10-31,2,12.95
C01212,INV11830,2023-11-22,4,65.34
C01468,INV14515,2023-09-15,2,34.69
C01190,INV11580,2023-08-08,5,25.37
C01495,INV14753,2023-10-19,4,24.58
C01283,INV12557,2023-08-18,4,6.96
C01497,INV14802,2023-07-18,1,32.01
C01249,INV12234,2023-07-11,1,112.04
C01422,INV13970,2023-08-02,3,29.92
C01024,INV10204,2023-09-16,4,117.74
C01436,INV14132,2023-12-21,2,37.32
C01406,INV13787,2023-08-08,4,92.57
C01213,INV11858,2023-07-19,4,36.75
C01130,INV11118,2023-07-22,3,17.53
C01039,INV10317,2023-11-26,2,75.7
C01365,INV13402,2023-01-21,3,11.07
C01002,INV10012,2023-05-11,1,18.96
C01190,INV11594,2023-05-11,5,28.81
C01410,INV13847,2023-09-09,5,22.89
C01075,INV10624,2023-05-20,2,5.88
C01367,INV13411,2023-01-01,3,8.48
C01237,INV12103,2023-05-24,1,158.11
C01427,INV14016,2023-07-14,3,57.16
C01203,INV11718,2023-08-03,5,16.13
C01037,INV10297,2023-04-01,5,21.11
C01100,INV10820,2023-10-11,3,246.44
C01021,INV10171,2023-11-26,1,87.68
C01111,INV10893,2023-12-18,1,111.51
C01237,INV12091,2023-08-13,5,81.67
C01159,INV11388,2023-04-23,4,14.96
C01199,INV11660,2023-10-12,1,87.64
C01039,INV10316,2023-06-03,5,21.77
C01498,INV14804,2023-05-29,4,23.17
C01404,INV13742,2023-01-01,3,11.68
C01422,INV13980,2023-07-26,4,130.09
C01200,INV11691,2023-07-03,1,7.76
C01020,INV10151,2023-03-28,5,13.68
C01135,INV11148,2023-07-17,2,13.26
C01199,INV11662,2023-10-03,5,13.58
C01347,INV13234,2023-11-18,3,82.27
C01191,INV11601,2023-06-28,4,5.52
C01024,INV10220,2023-06-14,2,117.83
C01127,INV11080,2023-05-18,1,6.83
C01050,INV10448,2023-09-25,4,10.51
C01304,INV12819,2023-08-01,3,36.37
C01212,INV11825,2023-09-07,5,76.33
C01319,INV12992,2023-09-21,2,97.05
C01350,INV13267,2023-01-01,3,5.09
C01088,INV10730,2023-04-30,2,30.69
C01063,INV10533,2023-11-10,1,53.95
C01494,INV14730,2023-06-06,1,39.02
C01300,INV12729,2023-12-09,4,71.11
C01038,INV10305,2023-06-18,1,10.12
C01154,INV11346,2023-11-14,3,41.46
C01133,INV11141,2023-08-23,3,8.54
C01462,INV14450,2023-12-09,1,63.48
C01304,INV12829,2023-09-02,5,10.33
C01024,INV10200,2023-09-10,2,129.91
C01210,INV11799,2023-07-23,3,9.87
C01438,INV14153,2023-09-15,2,15.42
C01257,INV12303,2023-11-04,5,27.38
C01127,INV11077,2023-04-01,3,7.28
C01190,INV11596,2023-07-17,4,14.53
C01298,INV12705,2023-08-25,4,116.97
C01291,INV12602,2023-07-10,5,14.52
C01335,INV13141,2023-05-29,3,110.89
C01085,INV10717,2023-05-03,5,65.28
C01301,INV12794,2023-11-22,2,65.17
C01295,INV12623,2023-05-04,4,24.9
C01335,INV13125,2023-09-02,2,103.84
C01101,INV10830,2023-08-26,5,9.81
C01234,INV12063,2023-07-14,1,5.58
C01133,INV11144,2023-06-17,1,18.82
C01040,INV10347,2023-11-18,2,124.96
C01490,INV14691,2023-07-25,5,17.65
C01168,INV11438,2023-06-14,5,5.97
C01406,INV13756,2023-07-16,2,29.5
C01065,INV10550,2023-01-01,3,7.61
C01444,INV14222,2023-11-21,2,15.05
C01429,INV14050,2023-06-12,3,51.9
C01423,INV13996,2023-03-28,3,17.14
C01088,INV10736,2023-08-02,5,7.72
C01401,INV13725,2023-08-22,5,57.36
C01335,INV13121,2023-10-10,1,32.5
C01385,INV13551,2023-05-14,1,55.0
C01033,INV10272,2023-05-12,2,32.42
C01027,INV10241,2023-10-12,2,11.52
C01215,INV11880,2023-09-26,4,79.86
C01298,INV12704,2023-06-27,2,66.76
C01445,INV14253,2023-12-14,1,32.28
C01196,INV11627,2023-05-26,1,47.95
C01202,INV11715,2023-10-31,4,40.78
C01193,INV11610,2023-06-20,1,33.65
C01446,INV14270,2023-03-26,4,12.82
C01040,INV10363,2023-07-08,2,65.2
C01043,INV10389,2023-07-01,4,6.69
C01249,INV12200,2023-11-25,4,464.35
C01115,INV10967,2023-04-21,1,27.88
C01434,INV14089,2023-09-21,1,28.36
C01225,INV11967,2023-08-13,4,21.13
C01444,INV14224,2023-10-09,4,206.88
C01390,INV13603,2023-12-13,1,87.14
C01079,INV10657,2023-11-18,4,68.89
C01326,INV13048,2023-09-01,2,26.67
C01089,INV10747,2023-10-11,4,56.78
C01003,INV10018,2023-10-31,5,20.28
C01140,INV11180,2023-08-24,3,30.56
C01462,INV14471,2023-10-10,2,121.34
C01441,INV14168,2023-10-16,5,30.9
C01212,INV11840,2023-11-27,1,141.9
C01279,INV12530,2023-11-12,1,44.24
C01418,INV13951,2023-01-30,2,10.1
C01255,INV12290,2023-09-28,5,29.36
C01151,INV11335,2023-06-27,1,7.89
C01354,INV13297,2023-12-18,5,130.78
C01049,INV10428,2023-07-09,5,20.84
C01199,INV11668,2023-06-27,4,13.02
C01455,INV14348,2023-11-03,2,50.83
C01025,INV10232,2023-03-14,4,40.63
C01049,INV10431,2023-03-04,3,19.33
C01300,INV12720,2023-07-11,1,68.4
C01046,INV10408,2023-03-29,1,2.39
C01059,INV10515,2023-06-13,1,29.32
C01409,INV13824,2023-11-02,2,84.61
C01305,INV12834,2023-05-12,3,100.6
C01134,INV11146,2023-01-01,3,3.56
C01359,INV13357,2023-05-17,4,9.1
C01348,INV13250,2023-09-01,4,32.38
C01058,INV10503,2023-06-07,2,22.44
C01216,INV11920,2023-09-10,2,31.3
C01298,INV12699,2023-10-01,2,25.43
C01332,INV13086,2023-10-16,1,89.38
C01271,INV12428,2023-10-13,5,23.72
C01148,INV11279,2023-07-30,2,30.31
C01243,INV12154,2023-11-10,3,72.75
C01151,INV11335,2023-06-27,5,29.71
C01425,INV14004,2023-11-13,4,29.78
C01275,INV12460,2023-04-05,1,11.9
C01459,INV14376,2023-11-23,1,8.61
C01483,INV14642,2023-09-10,5,50.3
C01441,INV14164,2023-11-11,3,10.82
C01460,INV14389,2023-10-31,2,27.72
C01354,INV13313,2023-09-06,2,14.67
C01167,INV11436,2023-01-01,5,7.42
C01176,INV11487,2023-04-05,2,14.79
C01300,INV12731,2023-10-18,2,32.64
C01115,INV10963,2023-10-06,5,35.44
C01237,INV12097,2023-09-03,5,48.38
C01252,INV12261,2023-04-29,2,26.13
C01119,INV11000,2023-11-14,3,30.53
C01399,INV13689,2023-07-09,2,26.53
C01068,INV10569,2023-09-13,2,25.97
C01382,INV13536,2023-04-10,5,6.39
C01143,INV11206,2023-07-21,4,245.06
C01212,INV11823,2023-06-13,4,98.6
C01499,INV14814,2023-06-08,1,26.89
C01300,INV12739,2023-12-19,1,79.31
C01189,INV11572,2023-03-17,1,14.54
C01150,INV11321,2023-04-24,3,42.28
C01433,INV14080,2023-07-14,4,16.75
C01201,INV11701,2023-07-26,3,10.89
C01178,INV11496,2023-11-22,4,3.63
C01434,INV14097,2023-11-21,1,30.17
C01493,INV14719,2023-09-15,1,17.72
C01296,INV12632,2023-12-16,2,38.51
C01287,INV12578,2023-12-01,3,14.42
C01210,INV11798,2023-05-27,2,22.16
C01259,INV12316,2023-11-20,5,109.18
C01460,INV14412,2023-12-07,5,55.57
C01301,INV12785,2023-09-08,1,39.37
C01021,INV10167,2023-08-01,2,65.33
C01449,INV14297,2023-08-08,5,95.29
C01143,INV11212,2023-06-25,1,81.47
C01110,INV10884,2023-11-24,1,7.3
C01483,INV14629,2023-07-01,2,28.08
C01300,INV12742,2023-07-12,1,27.17
C01459,INV14375,2023-06-17,3,16.92
C01298,INV12679,2023-10-27,4,272.0
C01039,INV10317,2023-11-26,4,37.92
C01002,INV10011,2023-08-14,5,14.55
C01228,INV11996,2023-06-25,1,99.73
C01032,INV10259,2023-09-22,2,5.44
C01362,INV13381,2023-04-07,5,3.65
C01215,INV11908,2023-11-01,5,80.6
C01191,INV11599,2023-04-24,2,14.04
C01479,INV14614,2023-06-08,1,78.15
C01100,INV10814,2023-12-03,2,22.53
C01188,INV11563,2023-01-26,5,7.47
C01259,INV12313,2023-11-26,5,59.64
C01049,INV10432,2023-02-23,4,30.58
C01246,INV12176,2023-07-03,4,9.94
C01460,INV14381,2023-09-20,3,27.32
C01148,INV11262,2023-06-13,2,52.06
C01462,INV14469,2023-12-12,3,47.38
C01202,INV11715,2023-10-31,5,42.96
C01347,INV13231,2023-09-18,4,34.2
C01063,INV10534,2023-08-19,2,50.73
C01128,INV11086,2023-04-11,1,5.38
C01271,INV12426,2023-09-20,1,30.58
C01349,INV13265,2023-01-01,3,8.0
C01300,INV12740,2023-11-13,1,36.89
C01145,INV11235,2023-01-11,1,5.75
C01449,INV14300,2023-11-02,4,28.33
C01354,INV13314,2023-10-22,4,141.84
C01445,INV14233,2023-10-02,4,66.6
C01354,INV13313,2023-09-06,2,97.02
C01417,INV13910,2023-08-31,5,216.59
C01332,INV13098,2023-11-15,1,16.62
C01095,INV10782,2023-02-28,5,14.39
C01297,INV12651,2023-06-07,5,160.95
C01388,INV13574,2023-07-26,2,115.01
C01229,INV12041,2023-07-29,2,16.92
C01390,INV13598,2023-07-23,4,88.07
C01462,INV14429,2023-10-09,2,29.53
C01417,INV13903,2023-09-28,2,105.43
C01017,INV10113,2023-08-29,3,25.88
C01215,INV11877,2023-07-08,4,51.29
C01455,INV14335,2023-09-17,1,408.74
C01212,INV11850,2023-08-05,1,397.42
C01058,INV10500,2023-07-11,1,31.06
C01344,INV13204,2023-02-14,3,23.39
C01441,INV14166,2023-08-24,2,41.98
C01019,INV10120,2023-10-14,5,98.88
C01148,INV11260,2023-12-06,5,82.92
C01260,INV12333,2023-12-09,3,17.05
C01002,INV10009,2023-08-10,5,17.14
C01020,INV10153,2023-01-29,1,5.05
C01225,INV11968,2023-08-20,2,23.22
C01206,INV11751,2023-04-13,4,7.15
C01130,INV11109,2023-10-26,4,28.14
C01300,INV12729,2023-12-09,3,71.42
C01022,INV10185,2023-08-25,2,69.38
C01019,INV10149,2023-08-08,3,69.58
C01343,INV13202,2023-09-09,1,61.67
C01242,INV12139,2023-05-25,1,14.47
C01171,INV11459,2023-04-14,3,42.83
C01300,INV12733,2023-10-02,1,58.42
C01076,INV10633,2023-07-08,4,24.05
C01157,INV11381,2023-09-17,2,15.49
C01444,INV14215,2023-09-17,1,59.88
C01145,INV11237,2023-06-02,2,14.12
C01443,INV14204,2023-05-22,3,22.89
C01187,INV11559,2023-10-23,4,35.91
C01278,INV12519,2023-11-04,3,30.49
C01166,INV11429,2023-03-16,5,11.15
C01417,INV13914,2023-11-10,2,100.5
C01025,INV10233,2023-06-04,5,12.51
C01302,INV12797,2023-09-12,4,9.82
C01157,INV11381,2023-09-17,1,20.33
C01275,INV12460,2023-04-05,1,10.62
C01020,INV10151,2023-03-28,3,11.21
C01281,INV12553,2023-06-26,2,6.54
C01249,INV12212,2023-05-19,2,122.71
C01072,INV10606,2023-07-20,3,18.46
C01476,INV14558,2023-05-26,3,7.94
C01232,INV12048,2023-10-14,4,15.6
C01139,INV11163,2023-11-19,4,9.56
C01298,INV12696,2023-10-18,3,68.75
C01299,INV12712,2023-06-03,5,4.28
C01358,INV13351,2023-06-08,1,155.11
C01440,INV14159,2023-05-05,4,49.46
C01010,INV10062,2023-05-18,2,8.61
C01494,INV14736,2023-11-17,2,20.29
C01313,INV12917,2023-05-14,5,33.1
C01191,INV11602,2023-05-20,2,10.93
C01245,INV12158,2023-09-03,1,31.79
C01378,INV13475,2023-07-16,4,96.42
C01050,INV10436,2023-06-11,2,25.63
C01347,INV13221,2023-06-23,5,77.62
C01255,INV12289,2023-08-07,2,35.72
C01148,INV11256,2023-10-16,2,22.05
C01204,INV11723,2023-06-23,4,27.19
C01059,INV10516,2023-07-04,5,15.21
C01199,INV11660,2023-10-12,1,46.95
C01039,INV10313,2023-11-28,5,47.88
C01499,INV14812,2023-05-20,5,14.01
C01429,INV14045,2023-07-08,4,61.46
C01249,INV12207,2023-10-17,2,86.76
C01143,INV11203,2023-06-21,4,22.87
C01101,INV10826,2023-04-16,1,16.87
C01281,INV12545,2023-03-10,3,12.49
C01335,INV13143,2023-06-20,1,93.51
C01090,INV10763,2023-01-01,2,11.21
C01406,INV13773,2023-07-10,5,115.38
C01411,INV13861,2023-09-12,5,30.65
C01233,INV12061,2023-07-04,4,9.34
C01249,INV12229,2023-06-09,4,53.53
C01198,INV11646,2023-05-14,4,8.22
C01217,INV11925,2023-08-04,3,11.98
C01275,INV12459,2023-03-16,4,7.13
C01169,INV11442,2023-01-01,4,3.05
C01235,INV12070,2023-07-25,2,23.94
C01277,INV12480,2023-10-10,3,7.76
C01318,INV12945,2023-09-30,5,11.66
C01095,INV10778,2023-01-27,3,36.16
C01463,INV14486,2023-07-04,2,23.26
C01255,INV12277,2023-07-26,2,6.02
C01197,INV11634,2023-06-16,4,23.94
C01396,INV13659,2023-05-11,3,9.71
C01430,INV14058,2023-06-07,2,8.45
C01300,INV12734,2023-10-15,1,169.67
C01140,INV11180,2023-08-24,1,33.04
C01121,INV11021,2023-06-09,1,49.31
C01199,INV11685,2023-10-19,5,59.78
C01298,INV12694,2023-11-28,2,72.87
C01449,INV14296,2023-09-01,3,86.43
C01381,INV13519,2023-08-10,2,31.27
C01299,INV12715,2023-06-28,4,10.48
C01401,INV13722,2023-05-31,4,59.15
C01409,INV13834,2023-07-18,5,155.52
C01179,INV11499,2023-05-15,3,9.74
C01113,INV10942,2023-09-27,5,25.97
C01327,INV13061,2023-09-14,3,36.38
C01469,INV14522,2023-10-13,4,27.72
C01027,INV10240,2023-06-30,4,19.05
C01298,INV12664,2023-09-02,2,77.22
C01121,INV11022,2023-07-25,5,32.64
C01483,INV14652,2023-06-28,4,53.78
C01106,INV10855,2023-02-27,1,21.57
C01443,INV14184,2023-06-18,1,45.16
C01381,INV13522,2023-07-07,4,40.14
C01074,INV10620,2023-05-16,2,76.35
C01332,INV13084,2023-07-09,4,86.88
C01237,INV12093,2023-06-19,5,48.97
C01434,INV14118,2023-08-17,3,66.77
C01199,INV11686,2023-07-06,4,74.88
C01477,INV14581,2023-06-30,1,149.34
C01308,INV12864,2023-04-30,3,37.45
C01332,INV13095,2023-06-22,1,89.84
C01013,INV10075,2023-01-01,4,6.7
C01249,INV12225,2023-06-29,4,85.32
C01212,INV11824,2023-07-29,3,29.27
C01189,INV11573,2023-07-11,3,24.76
C01262,INV12359,2023-07-19,5,46.86
C01214,INV11864,2023-09-03,1,7.0
C01057,INV10489,2023-05-18,5,15.0
C01316,INV12934,2023-03-04,1,19.79
C01144,INV11228,2023-08-10,3,13.74
C01352,INV13278,2023-08-22,4,45.14
C01177,INV11495,2023-08-17,5,30.63
C01199,INV11652,2023-07-26,4,25.27
C01353,INV13285,2023-07-11,1,20.83
C01040,INV10343,2023-10-25,5,326.35
C01228,INV12031,2023-11-17,3,147.62
C01041,INV10367,2023-08-18,1,5.11
C01298,INV12675,2023-11-22,4,13.87
C01445,INV14239,2023-07-29,4,25.57
C01187,INV11531,2023-11-27,5,47.46
C01194,INV11616,2023-05-24,3,11.25
C01196,INV11628,2023-05-03,2,20.24
C01147,INV11246,2023-05-06,3,23.26
C01495,INV14745,2023-08-04,4,37.13
C01335,INV13130,2023-10-03,5,16.73
C01289,INV12592,2023-05-05,4,64.95
C01019,INV10146,2023-05-22,2,55.06
C01216,INV11916,2023-08-04,5,17.47
C01401,INV13720,2023-09-07,2,42.81
C01445,INV14251,2023-11-13,3,150.79
C01228,INV12016,2023-08-13,2,76.37
C01118,INV10989,2023-09-09,3,23.55
C01263,INV12365,2023-10-31,5,10.9
C01303,INV12815,2023-10-20,1,31.41
C01144,INV11221,2023-08-10,5,83.97
C01339,INV13186,2023-10-23,3,63.96
C01086,INV10726,2023-05-26,4,6.41
C01084,INV10707,2023-07-20,1,16.98
C01255,INV12278,2023-06-04,2,59.35
C01157,INV11377,2023-04-25,3,47.94
C01459,INV14376,2023-11-23,4,28.89
C01109,INV10867,2023-03-24,4,5.86
C01365,INV13406,2023-01-28,1,8.69
C01279,INV12523,2023-05-23,4,42.52
C01110,INV10874,2023-09-27,5,29.12
C01315,INV12930,2023-05-20,5,12.06
C01115,INV10961,2023-09-10,5,64.35
C01079,INV10643,2023-08-15,5,17.04
C01378,INV13483,2023-05-10,2,26.78
C01438,INV14155,2023-06-04,4,32.5
C01191,INV11603,2023-07-19,4,20.5
C01278,INV12485,2023-10-08,5,106.9
C01335,INV13143,2023-06-20,1,51.96
C01460,INV14399,2023-06-27,3,19.98
C01300,INV12718,2023-12-21,3,61.07
C01368,INV13414,2023-01-01,4,12.61
C01148,INV11288,2023-08-26,1,360.52
C01354,INV13329,2023-11-28,1,18.65
C01272,INV12436,2023-05-21,5,8.33
C01434,INV14116,2023-07-03,5,62.04
C01430,INV14058,2023-06-07,3,12.84
C01473,INV14544,2023-10-31,1,15.51
C01182,INV11514,2023-08-07,4,18.79
C01401,INV13713,2023-07-11,3,77.83
C01303,INV12805,2023-10-29,3,34.31
C01237,INV12113,2023-07-01,2,81.64
C01299,INV12709,2023-04-24,4,87.35
C01409,INV13828,2023-06-28,3,16.15
C01281,INV12552,2023-05-08,1,26.32
C01365,INV13405,2023-02-26,3,7.59
C01348,INV13259,2023-10-12,4,17.02
C01180,INV11508,2023-04-13,2,13.81
C01495,INV14763,2023-11-11,1,11.8
C01161,INV11397,2023-10-22,3,35.43
C01050,INV10441,2023-08-05,4,61.36
C01198,INV11646,2023-05-14,5,8.29
C01443,INV14175,2023-09-02,1,49.34
C01380,INV13507,2023-09-11,5,56.0
C01449,INV14293,2023-07-30,3,119.99
C01247,INV12183,2023-09-24,4,13.03
C01063,INV10547,2023-08-23,4,23.82
C01400,INV13696,2023-06-15,3,55.77
C01476,INV14559,2023-06-16,3,8.27
C01417,INV13900,2023-10-24,5,87.22
C01195,INV11623,2023-07-14,1,21.25
C01249,INV12214,2023-11-30,2,30.24
C01178,INV11497,2023-06-30,2,19.46
C01269,INV12393,2023-07-04,4,10.6
C01100,INV10819,2023-09-06,4,458.24
C01298,INV12669,2023-09-11,1,227.02
C01406,INV13752,2023-12-25,5,91.42
C01459,INV14378,2023-08-28,4,28.68
C01010,INV10063,2023-08-06,2,10.93
C01157,INV11374,2023-07-26,2,16.02
C01225,INV11958,2023-07-30,3,43.27
C01005,INV10025,2023-06-07,2,3.37
C01371,INV13422,2023-07-24,5,34.23
C01229,INV12034,2023-06-15,2,21.67
C01461,INV14424,2023-09-20,5,34.72
C01477,INV14596,2023-09-22,1,31.05
C01462,INV14439,2023-11-20,4,32.3
C01155,INV11363,2023-04-13,2,5.95
C01380,INV13500,2023-08-03,3,48.86
C01179,INV11501,2023-01-01,4,35.93
C01171,INV11465,2023-06-30,4,38.83
C01445,INV14243,2023-07-06,4,77.42
C01353,INV13286,2023-07-08,1,62.26
C01149,INV11294,2023-10-20,5,23.6
C01298,INV12668,2023-05-29,1,56.52
C01389,INV13580,2023-06-07,5,67.67
C01406,INV13763,2023-07-23,5,184.11
C01233,INV12055,2023-07-01,4,6.38
C01129,INV11101,2023-01-09,5,43.41
C01249,INV12217,2023-06-20,4,29.78
C01127,INV11077,2023-04-01,2,10.7
C01009,INV10045,2023-06-28,5,36.21
C01147,INV11245,2023-09-12,5,10.6
C01454,INV14327,2023-03-27,5,2.8
C01245,INV12157,2023-09-24,2,8.61
C01421,INV13961,2023-08-26,2,14.96
C01267,INV12389,2023-03-27,4,12.6
C01154,INV11348,2023-08-14,3,26.26
C01485,INV14668,2023-06-05,4,26.39
C01199,INV11680,2023-05-23,4,37.83
C01296,INV12648,2023-09-14,4,340.98
C01406,INV13768,2023-11-17,2,76.22
C01288,INV12585,2023-07-23,3,7.94
C01469,INV14521,2023-06-29,1,30.23
C01348,INV13252,2023-07-08,5,15.26
C01480,INV14616,2023-01-16,2,10.01
C01360,INV13365,2023-11-15,1,25.48
C01319,INV12972,2023-09-11,3,16.46
C01002,INV10007,2023-06-17,1,11.49
C01191,INV11606,2023-05-03,3,18.56
C01092,INV10771,2023-10-11,5,8.73
C01289,INV12591,2023-04-13,5,11.08
C01299,INV12714,2023-05-30,5,67.14
C01099,INV10803,2023-07-21,3,21.57
C01417,INV13925,2023-08-13,3,18.36
C01150,INV11313,2023-06-10,1,36.71
C01463,INV14481,2023-08-05,2,49.44
C01298,INV12687,2023-09-12,3,161.96
C01394,INV13648,2023-09-18,5,57.99
C01446,INV14270,2023-03-26,2,5.47
C01039,INV10333,2023-08-21,4,46.24
C01372,INV13440,2023-06-25,2,98.3
C01148,INV11270,2023-06-22,5,38.56
C01187,INV11560,2023-08-29,4,49.18
C01352,INV13277,2023-03-08,4,12.67
C01132,INV11129,2023-06-30,4,5.83
C01199,INV11674,2023-07-10,2,38.76
C01455,INV14345,2023-07-03,4,101.06
C01145,INV11235,2023-01-11,3,13.83
C01005,INV10026,2023-05-14,5,20.62
C01434,INV14088,2023-06-08,2,115.18
C01241,INV12129,2023-08-17,3,23.13
C01495,INV14754,2023-09-07,4,88.71
C01161,INV11400,2023-09-15,5,24.62
C01444,INV14222,2023-11-21,1,53.19
C01212,INV11842,2023-08-02,1,143.87
C01406,INV13753,2023-12-11,3,132.31
C01262,INV12360,2023-06-29,4,70.12
C01279,INV12526,2023-08-21,5,14.71
C01263,INV12365,2023-10-31,1,11.7
C01386,INV13560,2023-04-18,5,27.33
C01199,INV11650,2023-06-12,5,73.7
C01310,INV12875,2023-09-15,3,143.35
C01145,INV11231,2023-03-28,1,15.65
C01199,INV11656,2023-11-28,1,48.46
C01390,INV13595,2023-07-20,2,71.26
C01445,INV14245,2023-10-31,2,83.8
C01310,INV12877,2023-11-08,1,108.93
C01431,INV14070,2023-09-08,5,8.65
C01144,INV11221,2023-08-10,1,51.42
C01313,INV12915,2023-09-29,1,8.05
C01376,INV13460,2023-05-25,1,10.24
C01288,INV12580,2023-09-13,5,12.71
C01039,INV10307,2023-11-11,2,99.51
C01478,INV14600,2023-07-26,2,16.52
C01278,INV12510,2023-10-02,4,52.92
C01445,INV14259,2023-06-13,2,317.14
C01390,INV13607,2023-09-16,1,36.84
C01474,INV14548,2023-01-01,2,5.74
C01394,INV13647,2023-08-24,2,63.55
C01032,INV10259,2023-09-22,5,31.22
C01306,INV12841,2023-11-05,5,6.96
C01143,INV11203,2023-06-21,1,35.12
C01246,INV12176,2023-07-03,5,11.83
C01121,INV11012,2023-07-01,4,33.94
C01199,INV11655,2023-09-06,4,52.83
C01407,INV13794,2023-12-25,1,23.24
C01431,INV14067,2023-07-20,1,11.76
C01281,INV12548,2023-03-11,1,10.88
C01454,INV14329,2023-01-01,1,16.86
C01187,INV11558,2023-07-10,4,19.13
C01445,INV14249,2023-09-07,1,22.28
C01103,INV10848,2023-09-11,5,24.59
C01405,INV13747,2023-06-28,3,39.24
C01249,INV12203,2023-06-27,2,66.5
C01233,INV12060,2023-07-24,2,31.2
C01262,INV12351,2023-07-21,2,40.37
C01462,INV14445,2023-09-24,3,104.97
C01033,INV10275,2023-08-10,5,17.72
C01209,INV11786,2023-12-01,3,11.52
C01002,INV10003,2023-10-24,3,94.59
C01086,INV10726,2023-05-26,3,16.81
C01199,INV11655,2023-09-06,4,30.85
C01418,INV13947,2023-02-23,3,10.9
C01041,INV10383,2023-09-10,2,86.14
C01430,INV14053,2023-07-17,1,6.99
C01111,INV10898,2023-08-29,5,331.41
C01417,INV13937,2023-07-07,2,54.16
C01497,INV14794,2023-01-24,1,28.98
C01154,INV11354,2023-10-02,5,76.26
C01301,INV12789,2023-08-13,4,30.73
C01345,INV13215,2023-02-13,5,24.7
C01039,INV10325,2023-10-19,2,35.63
C01417,INV13931,2023-08-14,5,27.66
C01483,INV14639,2023-08-31,3,85.99
C01090,INV10764,2023-01-01,4,8.41
C01479,INV14607,2023-06-29,5,48.47
C01328,INV13067,2023-04-27,1,24.17
C01273,INV12444,2023-08-28,1,9.89
C01015,INV10083,2023-01-21,1,6.61
C01040,INV10362,2023-05-29,4,23.91
C01382,INV13537,2023-07-18,1,5.48
